Date,Day,Month,Route_ID,Transport_Type,Passengers,Revenue,Weather,Temperature,Is_Weekend,Is_Holiday,Peak_Hour
11-06-2024,Tuesday,6,R4,Train,255,7650,Sunny,35,0,0,0
11-06-2024,Tuesday,6,R4,Metro,147,5880,Sunny,30,0,0,0
12-06-2024,Wednesday,6,R2,Train,181,5430,Cloudy,18,0,0,0
12-06-2024,Wednesday,6,R3,Train,279,8370,Sunny,37,0,0,0
12-06-2024,Wednesday,6,R4,Bus,96,1920,Sunny,35,0,0,0
12-06-2024,Wednesday,6,R4,Bus,200,4000,Rainy,37,0,0,0
12-06-2024,Wednesday,6,R5,Metro,217,8680,Cloudy,31,0,0,0
12-06-2024,Wednesday,6,R3,Bus,290,5800,Cloudy,31,0,0,0
12-06-2024,Wednesday,6,R1,Metro,266,10640,Cloudy,33,0,0,0
12-06-2024,Wednesday,6,R1,Bus,206,4120,Rainy,21,0,0,1
12-06-2024,Wednesday,6,R1,Metro,321,12840,Cloudy,38,0,0,1
12-06-2024,Wednesday,6,R1,Train,166,4980,Rainy,35,0,1,1
12-06-2024,Wednesday,6,R3,Train,240,7200,Rainy,29,0,0,1
12-06-2024,Wednesday,6,R3,Metro,220,8800,Rainy,39,0,0,0
12-06-2024,Wednesday,6,R2,Train,193,5790,Sunny,26,0,0,0
12-06-2024,Wednesday,6,R3,Bus,284,5680,Sunny,19,0,0,0
12-06-2024,Wednesday,6,R4,Metro,136,5440,Cloudy,21,0,0,0
12-06-2024,Wednesday,6,R4,Metro,196,7840,Rainy,24,0,0,0
12-06-2024,Wednesday,6,R1,Train,148,4440,Rainy,37,0,0,0
12-06-2024,Wednesday,6,R5,Bus,309,6180,Sunny,29,0,0,1
12-06-2024,Wednesday,6,R5,Metro,148,5920,Sunny,27,0,0,1
12-06-2024,Wednesday,6,R5,Train,264,7920,Sunny,21,0,0,1
12-06-2024,Wednesday,6,R5,Train,327,9810,Rainy,25,0,0,1
12-06-2024,Wednesday,6,R2,Train,145,4350,Rainy,30,0,0,0
12-06-2024,Wednesday,6,R3,Metro,108,4320,Rainy,31,0,0,0
12-06-2024,Wednesday,6,R2,Metro,228,9120,Rainy,34,0,0,0
13-06-2024,Thursday,6,R3,Metro,143,5720,Rainy,18,0,0,0
13-06-2024,Thursday,6,R2,Bus,159,3180,Cloudy,35,0,0,0
13-06-2024,Thursday,6,R2,Train,171,5130,Rainy,28,0,0,0
13-06-2024,Thursday,6,R2,Train,221,6630,Cloudy,33,0,0,0
13-06-2024,Thursday,6,R1,Bus,107,2140,Rainy,21,0,0,0
13-06-2024,Thursday,6,R4,Bus,79,1580,Rainy,16,0,0,0
13-06-2024,Thursday,6,R4,Train,88,2640,Cloudy,19,0,0,0
13-06-2024,Thursday,6,R4,Train,230,6900,Rainy,24,0,0,1
13-06-2024,Thursday,6,R2,Metro,265,10600,Rainy,35,0,0,1
13-06-2024,Thursday,6,R3,Metro,313,12520,Cloudy,23,0,0,1
13-06-2024,Thursday,6,R5,Train,444,13320,Cloudy,28,0,0,1
13-06-2024,Thursday,6,R2,Metro,83,3320,Sunny,35,0,0,0
13-06-2024,Thursday,6,R4,Metro,203,8120,Cloudy,16,0,0,0
13-06-2024,Thursday,6,R1,Bus,248,4960,Sunny,32,0,0,0
13-06-2024,Thursday,6,R5,Bus,205,4100,Cloudy,34,0,0,0
13-06-2024,Thursday,6,R2,Train,83,2490,Rainy,15,0,0,0
13-06-2024,Thursday,6,R4,Train,123,3690,Sunny,24,0,0,0
13-06-2024,Thursday,6,R4,Train,351,10530,Cloudy,15,0,0,1
13-06-2024,Thursday,6,R4,Train,145,4350,Cloudy,30,0,0,1
13-06-2024,Thursday,6,R4,Train,332,9960,Rainy,31,0,0,1
13-06-2024,Thursday,6,R5,Metro,217,8680,Cloudy,22,0,0,1
13-06-2024,Thursday,6,R2,Bus,230,4600,Sunny,24,0,0,0
13-06-2024,Thursday,6,R2,Train,189,5670,Cloudy,25,0,0,0
13-06-2024,Thursday,6,R5,Train,98,2940,Cloudy,22,0,0,0
14-06-2024,Friday,6,R3,Bus,171,3420,Sunny,21,0,0,0
14-06-2024,Friday,6,R3,Train,166,4980,Cloudy,33,0,0,0
14-06-2024,Friday,6,R5,Bus,50,1000,Cloudy,38,0,0,0
14-06-2024,Friday,6,R4,Metro,90,3600,Cloudy,23,0,0,0
14-06-2024,Friday,6,R4,Bus,275,5500,Sunny,39,0,0,0
14-06-2024,Friday,6,R2,Train,175,5250,Sunny,31,0,0,0
14-06-2024,Friday,6,R1,Metro,108,4320,Sunny,25,0,0,0
14-06-2024,Friday,6,R1,Bus,142,2840,Cloudy,16,0,0,1
14-06-2024,Friday,6,R3,Train,411,12330,Cloudy,34,0,0,1
14-06-2024,Friday,6,R4,Bus,187,3740,Sunny,19,0,0,1
14-06-2024,Friday,6,R4,Bus,289,5780,Cloudy,24,0,0,1
14-06-2024,Friday,6,R5,Metro,133,5320,Sunny,18,0,0,0
14-06-2024,Friday,6,R1,Bus,126,2520,Sunny,30,0,0,0
14-06-2024,Friday,6,R3,Train,66,1980,Cloudy,37,0,0,0
14-06-2024,Friday,6,R2,Bus,62,1240,Rainy,16,0,0,0
14-06-2024,Friday,6,R4,Bus,298,5960,Sunny,25,0,0,0
14-06-2024,Friday,6,R4,Train,109,3270,Cloudy,33,0,0,0
14-06-2024,Friday,6,R4,Metro,94,3760,Cloudy,33,0,0,1
14-06-2024,Friday,6,R3,Metro,330,13200,Sunny,24,0,0,1
14-06-2024,Friday,6,R2,Train,172,5160,Rainy,22,0,0,1
14-06-2024,Friday,6,R5,Bus,274,5480,Sunny,20,0,0,1
14-06-2024,Friday,6,R2,Train,147,4410,Rainy,34,0,0,0
14-06-2024,Friday,6,R5,Metro,165,6600,Rainy,29,0,0,0
14-06-2024,Friday,6,R5,Bus,133,2660,Cloudy,35,0,0,0
15-06-2024,Saturday,6,R5,Metro,76,3040,Cloudy,22,1,0,0
15-06-2024,Saturday,6,R4,Metro,64,2560,Rainy,31,1,0,0
15-06-2024,Saturday,6,R5,Metro,151,6040,Cloudy,34,1,0,0
15-06-2024,Saturday,6,R3,Metro,71,2840,Rainy,27,1,0,0
15-06-2024,Saturday,6,R3,Train,151,4530,Rainy,31,1,0,0
15-06-2024,Saturday,6,R2,Bus,133,2660,Cloudy,39,1,0,0
15-06-2024,Saturday,6,R2,Train,243,7290,Cloudy,33,1,0,0
15-06-2024,Saturday,6,R5,Train,144,4320,Rainy,25,1,0,1
15-06-2024,Saturday,6,R5,Bus,61,1220,Rainy,33,1,0,1
15-06-2024,Saturday,6,R2,Bus,265,5300,Cloudy,20,1,0,1
15-06-2024,Saturday,6,R4,Train,123,3690,Rainy,17,1,0,1
15-06-2024,Saturday,6,R3,Bus,383,7660,Cloudy,33,1,1,0
15-06-2024,Saturday,6,R5,Bus,137,2740,Rainy,30,1,0,0
15-06-2024,Saturday,6,R2,Metro,212,8480,Rainy,27,1,0,0
15-06-2024,Saturday,6,R4,Metro,258,10320,Sunny,17,1,0,0
15-06-2024,Saturday,6,R1,Metro,214,8560,Sunny,15,1,0,0
15-06-2024,Saturday,6,R5,Metro,224,8960,Sunny,21,1,0,0
15-06-2024,Saturday,6,R3,Train,78,2340,Cloudy,18,1,0,1
15-06-2024,Saturday,6,R2,Train,244,7320,Rainy,31,1,1,1
15-06-2024,Saturday,6,R2,Metro,180,7200,Rainy,25,1,0,1
15-06-2024,Saturday,6,R2,Bus,234,4680,Sunny,29,1,0,1
15-06-2024,Saturday,6,R1,Train,52,1560,Rainy,36,1,0,0
15-06-2024,Saturday,6,R4,Train,227,6810,Cloudy,27,1,0,0
15-06-2024,Saturday,6,R1,Metro,63,2520,Rainy,16,1,0,0
16-06-2024,Sunday,6,R3,Train,68,2040,Rainy,37,1,0,0
16-06-2024,Sunday,6,R2,Metro,215,8600,Cloudy,36,1,0,0
16-06-2024,Sunday,6,R2,Train,184,5520,Rainy,25,1,0,0
16-06-2024,Sunday,6,R2,Train,91,2730,Rainy,24,1,0,0
16-06-2024,Sunday,6,R3,Metro,200,8000,Sunny,21,1,0,0
16-06-2024,Sunday,6,R1,Metro,132,5280,Rainy,30,1,0,0
16-06-2024,Sunday,6,R3,Train,210,6300,Cloudy,28,1,0,0
16-06-2024,Sunday,6,R3,Train,84,2520,Sunny,23,1,0,1
16-06-2024,Sunday,6,R1,Metro,445,17800,Sunny,37,1,0,1
16-06-2024,Sunday,6,R4,Metro,199,7960,Cloudy,34,1,0,1
16-06-2024,Sunday,6,R3,Train,325,9750,Cloudy,28,1,0,1
16-06-2024,Sunday,6,R2,Metro,195,7800,Cloudy,19,1,0,0
16-06-2024,Sunday,6,R4,Train,222,6660,Rainy,31,1,0,0
16-06-2024,Sunday,6,R5,Bus,227,4540,Sunny,29,1,0,0
16-06-2024,Sunday,6,R2,Metro,94,3760,Cloudy,36,1,0,0
16-06-2024,Sunday,6,R2,Train,87,2610,Sunny,19,1,0,0
16-06-2024,Sunday,6,R4,Train,243,7290,Sunny,39,1,0,0
16-06-2024,Sunday,6,R2,Train,246,7380,Cloudy,24,1,0,1
16-06-2024,Sunday,6,R5,Train,283,8490,Rainy,16,1,0,1
16-06-2024,Sunday,6,R1,Bus,183,3660,Rainy,24,1,0,1
16-06-2024,Sunday,6,R4,Train,289,8670,Sunny,26,1,0,1
16-06-2024,Sunday,6,R5,Bus,130,2600,Cloudy,28,1,1,0
16-06-2024,Sunday,6,R1,Bus,148,2960,Cloudy,31,1,0,0
16-06-2024,Sunday,6,R2,Bus,122,2440,Sunny,36,1,0,0
17-06-2024,Monday,6,R2,Metro,152,6080,Cloudy,30,0,0,0
17-06-2024,Monday,6,R3,Bus,62,1240,Cloudy,30,0,0,0
17-06-2024,Monday,6,R3,Bus,54,1080,Cloudy,15,0,0,0
17-06-2024,Monday,6,R5,Metro,104,4160,Rainy,16,0,0,0
17-06-2024,Monday,6,R5,Bus,277,5540,Cloudy,15,0,0,0
17-06-2024,Monday,6,R4,Metro,52,2080,Rainy,21,0,1,0
17-06-2024,Monday,6,R2,Metro,50,2000,Sunny,36,0,0,0
17-06-2024,Monday,6,R2,Train,202,6060,Cloudy,16,0,0,1
17-06-2024,Monday,6,R5,Bus,318,6360,Cloudy,31,0,0,1
17-06-2024,Monday,6,R3,Bus,148,2960,Cloudy,18,0,1,1
17-06-2024,Monday,6,R4,Train,393,11790,Cloudy,31,0,0,1
17-06-2024,Monday,6,R3,Metro,253,10120,Sunny,32,0,0,0
17-06-2024,Monday,6,R3,Metro,167,6680,Rainy,39,0,0,0
17-06-2024,Monday,6,R5,Metro,180,7200,Sunny,30,0,0,0
17-06-2024,Monday,6,R4,Bus,188,3760,Cloudy,37,0,0,0
17-06-2024,Monday,6,R1,Metro,196,7840,Sunny,28,0,0,0
17-06-2024,Monday,6,R4,Metro,123,4920,Cloudy,22,0,0,0
17-06-2024,Monday,6,R1,Metro,348,13920,Cloudy,23,0,0,1
17-06-2024,Monday,6,R5,Bus,176,3520,Rainy,24,0,0,1
17-06-2024,Monday,6,R1,Train,208,6240,Cloudy,34,0,0,1
17-06-2024,Monday,6,R3,Metro,294,11760,Sunny,32,0,0,1
17-06-2024,Monday,6,R4,Bus,136,2720,Cloudy,30,0,0,0
17-06-2024,Monday,6,R4,Train,210,6300,Rainy,37,0,0,0
17-06-2024,Monday,6,R5,Bus,272,5440,Cloudy,24,0,0,0
18-06-2024,Tuesday,6,R1,Bus,202,4040,Sunny,28,0,0,0
18-06-2024,Tuesday,6,R2,Train,170,5100,Sunny,34,0,0,0
18-06-2024,Tuesday,6,R4,Train,173,5190,Rainy,20,0,0,0
18-06-2024,Tuesday,6,R3,Metro,192,7680,Cloudy,24,0,0,0
18-06-2024,Tuesday,6,R5,Train,243,7290,Rainy,17,0,1,0
18-06-2024,Tuesday,6,R2,Bus,255,5100,Sunny,29,0,0,0
18-06-2024,Tuesday,6,R3,Bus,192,3840,Cloudy,15,0,0,0
18-06-2024,Tuesday,6,R1,Train,76,2280,Cloudy,39,0,0,1
18-06-2024,Tuesday,6,R4,Metro,101,4040,Rainy,18,0,1,1
18-06-2024,Tuesday,6,R3,Train,181,5430,Rainy,32,0,0,1
18-06-2024,Tuesday,6,R3,Train,310,9300,Sunny,32,0,0,1
18-06-2024,Tuesday,6,R2,Metro,273,10920,Cloudy,21,0,0,0
18-06-2024,Tuesday,6,R2,Train,93,2790,Sunny,38,0,0,0
18-06-2024,Tuesday,6,R5,Bus,54,1080,Cloudy,32,0,0,0
18-06-2024,Tuesday,6,R5,Train,152,4560,Rainy,32,0,0,0
18-06-2024,Tuesday,6,R4,Metro,267,10680,Cloudy,16,0,0,0
18-06-2024,Tuesday,6,R4,Metro,256,10240,Sunny,35,0,0,0
18-06-2024,Tuesday,6,R2,Bus,271,5420,Sunny,31,0,0,1
18-06-2024,Tuesday,6,R1,Bus,358,7160,Sunny,29,0,0,1
18-06-2024,Tuesday,6,R1,Train,127,3810,Rainy,30,0,0,1
18-06-2024,Tuesday,6,R4,Bus,433,8660,Cloudy,27,0,0,1
18-06-2024,Tuesday,6,R2,Bus,182,3640,Sunny,19,0,0,0
18-06-2024,Tuesday,6,R5,Train,225,6750,Cloudy,16,0,0,0
18-06-2024,Tuesday,6,R5,Metro,132,5280,Rainy,16,0,0,0
19-06-2024,Wednesday,6,R3,Bus,257,5140,Sunny,28,0,0,0
19-06-2024,Wednesday,6,R3,Train,109,3270,Sunny,23,0,0,0
19-06-2024,Wednesday,6,R2,Train,73,2190,Sunny,34,0,0,0
19-06-2024,Wednesday,6,R3,Train,326,9780,Cloudy,24,0,1,0
19-06-2024,Wednesday,6,R2,Bus,216,4320,Rainy,17,0,0,0
19-06-2024,Wednesday,6,R2,Bus,193,3860,Sunny,19,0,0,0
19-06-2024,Wednesday,6,R5,Metro,80,3200,Rainy,39,0,0,0
19-06-2024,Wednesday,6,R5,Bus,423,8460,Sunny,19,0,0,1
19-06-2024,Wednesday,6,R1,Metro,175,7000,Sunny,20,0,0,1
19-06-2024,Wednesday,6,R2,Train,318,9540,Sunny,32,0,0,1
19-06-2024,Wednesday,6,R2,Metro,447,17880,Sunny,37,0,0,1
19-06-2024,Wednesday,6,R4,Train,197,5910,Rainy,22,0,1,0
19-06-2024,Wednesday,6,R3,Bus,179,3580,Sunny,17,0,1,0
19-06-2024,Wednesday,6,R5,Metro,151,6040,Cloudy,34,0,0,0
19-06-2024,Wednesday,6,R2,Bus,283,5660,Cloudy,20,0,0,0
19-06-2024,Wednesday,6,R3,Bus,157,3140,Cloudy,19,0,0,0
19-06-2024,Wednesday,6,R5,Metro,142,5680,Sunny,37,0,0,0
19-06-2024,Wednesday,6,R2,Train,331,9930,Cloudy,26,0,0,1
19-06-2024,Wednesday,6,R2,Train,130,3900,Sunny,30,0,0,1
19-06-2024,Wednesday,6,R5,Bus,316,6320,Cloudy,33,0,0,1
19-06-2024,Wednesday,6,R4,Train,145,4350,Cloudy,35,0,0,1
19-06-2024,Wednesday,6,R1,Metro,67,2680,Sunny,39,0,0,0
19-06-2024,Wednesday,6,R4,Metro,131,5240,Cloudy,22,0,0,0
19-06-2024,Wednesday,6,R1,Bus,104,2080,Rainy,35,0,0,0
20-06-2024,Thursday,6,R4,Bus,187,3740,Rainy,34,0,0,0
20-06-2024,Thursday,6,R1,Metro,222,8880,Sunny,15,0,0,0
20-06-2024,Thursday,6,R4,Bus,63,1260,Rainy,20,0,0,0
20-06-2024,Thursday,6,R3,Bus,52,1040,Cloudy,27,0,0,0
20-06-2024,Thursday,6,R5,Metro,167,6680,Rainy,34,0,0,0
20-06-2024,Thursday,6,R4,Train,290,8700,Sunny,27,0,0,0
20-06-2024,Thursday,6,R2,Bus,251,5020,Sunny,20,0,0,0
20-06-2024,Thursday,6,R4,Metro,243,9720,Rainy,31,0,0,1
20-06-2024,Thursday,6,R5,Train,421,12630,Cloudy,24,0,0,1
20-06-2024,Thursday,6,R5,Train,168,5040,Rainy,35,0,0,1
20-06-2024,Thursday,6,R1,Bus,346,6920,Cloudy,29,0,0,1
20-06-2024,Thursday,6,R1,Train,207,6210,Cloudy,18,0,0,0
20-06-2024,Thursday,6,R4,Train,182,5460,Sunny,22,0,0,0
20-06-2024,Thursday,6,R2,Metro,205,8200,Sunny,32,0,0,0
20-06-2024,Thursday,6,R5,Train,190,5700,Rainy,20,0,0,0
20-06-2024,Thursday,6,R1,Bus,124,2480,Sunny,35,0,0,0
20-06-2024,Thursday,6,R1,Train,213,6390,Rainy,37,0,0,0
20-06-2024,Thursday,6,R4,Metro,253,10120,Cloudy,34,0,0,1
20-06-2024,Thursday,6,R1,Metro,322,12880,Cloudy,31,0,0,1
20-06-2024,Thursday,6,R1,Metro,180,7200,Cloudy,22,0,0,1
20-06-2024,Thursday,6,R4,Bus,369,7380,Cloudy,37,0,0,1
20-06-2024,Thursday,6,R5,Bus,108,2160,Sunny,27,0,0,0
20-06-2024,Thursday,6,R1,Train,129,3870,Cloudy,33,0,0,0
20-06-2024,Thursday,6,R4,Metro,52,2080,Rainy,18,0,0,0
21-06-2024,Friday,6,R3,Bus,262,5240,Sunny,17,0,0,0
21-06-2024,Friday,6,R2,Train,293,8790,Sunny,38,0,0,0
21-06-2024,Friday,6,R1,Train,99,2970,Sunny,15,0,0,0
21-06-2024,Friday,6,R1,Metro,84,3360,Cloudy,34,0,0,0
21-06-2024,Friday,6,R4,Train,92,2760,Sunny,28,0,0,0
21-06-2024,Friday,6,R5,Metro,153,6120,Cloudy,17,0,0,0
21-06-2024,Friday,6,R4,Bus,184,3680,Rainy,30,0,0,0
21-06-2024,Friday,6,R2,Train,210,6300,Cloudy,28,0,0,1
21-06-2024,Friday,6,R2,Metro,387,15480,Cloudy,24,0,0,1
21-06-2024,Friday,6,R5,Bus,424,8480,Cloudy,31,0,0,1
21-06-2024,Friday,6,R5,Train,141,4230,Rainy,31,0,0,1
21-06-2024,Friday,6,R1,Metro,245,9800,Sunny,31,0,0,0
21-06-2024,Friday,6,R3,Bus,157,3140,Cloudy,31,0,0,0
21-06-2024,Friday,6,R1,Train,167,5010,Sunny,26,0,0,0
21-06-2024,Friday,6,R5,Train,140,4200,Sunny,25,0,0,0
21-06-2024,Friday,6,R1,Metro,238,9520,Rainy,26,0,0,0
21-06-2024,Friday,6,R2,Bus,259,5180,Cloudy,16,0,0,0
21-06-2024,Friday,6,R3,Bus,279,5580,Rainy,18,0,0,1
21-06-2024,Friday,6,R1,Bus,349,6980,Sunny,36,0,0,1
21-06-2024,Friday,6,R2,Bus,319,6380,Cloudy,39,0,0,1
21-06-2024,Friday,6,R4,Metro,115,4600,Rainy,33,0,0,1
21-06-2024,Friday,6,R3,Bus,202,4040,Rainy,16,0,0,0
21-06-2024,Friday,6,R5,Bus,107,2140,Rainy,26,0,0,0
21-06-2024,Friday,6,R5,Train,218,6540,Cloudy,20,0,0,0
22-06-2024,Saturday,6,R4,Metro,112,4480,Rainy,23,1,0,0
22-06-2024,Saturday,6,R4,Bus,212,4240,Sunny,28,1,0,0
22-06-2024,Saturday,6,R1,Train,299,8970,Cloudy,25,1,0,0
22-06-2024,Saturday,6,R2,Train,79,2370,Sunny,38,1,0,0
22-06-2024,Saturday,6,R2,Bus,96,1920,Cloudy,16,1,0,0
22-06-2024,Saturday,6,R2,Train,98,2940,Rainy,27,1,0,0
22-06-2024,Saturday,6,R3,Metro,211,8440,Sunny,36,1,0,0
22-06-2024,Saturday,6,R1,Metro,256,10240,Sunny,19,1,0,1
22-06-2024,Saturday,6,R5,Metro,180,7200,Sunny,37,1,0,1
22-06-2024,Saturday,6,R5,Metro,295,11800,Sunny,25,1,0,1
22-06-2024,Saturday,6,R4,Train,164,4920,Rainy,31,1,0,1
22-06-2024,Saturday,6,R1,Bus,118,2360,Rainy,31,1,0,0
22-06-2024,Saturday,6,R2,Train,192,5760,Rainy,24,1,0,0
22-06-2024,Saturday,6,R2,Bus,203,4060,Cloudy,22,1,0,0
22-06-2024,Saturday,6,R3,Bus,225,4500,Sunny,34,1,0,0
22-06-2024,Saturday,6,R5,Train,209,6270,Sunny,19,1,0,0
22-06-2024,Saturday,6,R3,Metro,196,7840,Rainy,28,1,0,0
22-06-2024,Saturday,6,R1,Train,291,8730,Sunny,16,1,0,1
22-06-2024,Saturday,6,R2,Bus,411,8220,Cloudy,18,1,0,1
22-06-2024,Saturday,6,R1,Bus,243,4860,Sunny,35,1,0,1
22-06-2024,Saturday,6,R2,Train,204,6120,Cloudy,21,1,0,1
22-06-2024,Saturday,6,R4,Bus,162,3240,Cloudy,23,1,0,0
22-06-2024,Saturday,6,R2,Train,141,4230,Sunny,33,1,0,0
22-06-2024,Saturday,6,R3,Train,295,8850,Sunny,19,1,0,0
23-06-2024,Sunday,6,R1,Bus,84,1680,Sunny,38,1,0,0
23-06-2024,Sunday,6,R2,Train,88,2640,Sunny,20,1,0,0
23-06-2024,Sunday,6,R1,Train,64,1920,Rainy,15,1,0,0
23-06-2024,Sunday,6,R3,Train,160,4800,Sunny,25,1,0,0
23-06-2024,Sunday,6,R3,Metro,147,5880,Sunny,39,1,0,0
23-06-2024,Sunday,6,R5,Bus,160,3200,Cloudy,22,1,0,0
23-06-2024,Sunday,6,R5,Train,62,1860,Rainy,37,1,0,0
23-06-2024,Sunday,6,R1,Metro,189,7560,Sunny,24,1,0,1
23-06-2024,Sunday,6,R3,Metro,174,6960,Sunny,34,1,0,1
23-06-2024,Sunday,6,R1,Bus,358,7160,Rainy,36,1,0,1
23-06-2024,Sunday,6,R3,Bus,354,7080,Cloudy,19,1,0,1
23-06-2024,Sunday,6,R3,Train,54,1620,Rainy,36,1,0,0
23-06-2024,Sunday,6,R3,Train,191,5730,Sunny,25,1,0,0
23-06-2024,Sunday,6,R4,Metro,177,7080,Cloudy,38,1,0,0
23-06-2024,Sunday,6,R5,Metro,107,4280,Sunny,26,1,0,0
23-06-2024,Sunday,6,R3,Bus,239,4780,Cloudy,36,1,0,0
23-06-2024,Sunday,6,R4,Train,133,3990,Cloudy,35,1,0,0
23-06-2024,Sunday,6,R2,Metro,87,3480,Rainy,34,1,0,1
23-06-2024,Sunday,6,R5,Metro,366,14640,Sunny,37,1,0,1
23-06-2024,Sunday,6,R2,Bus,186,3720,Sunny,32,1,0,1
23-06-2024,Sunday,6,R4,Bus,97,1940,Cloudy,18,1,0,1
23-06-2024,Sunday,6,R1,Bus,56,1120,Rainy,17,1,0,0
23-06-2024,Sunday,6,R1,Train,89,2670,Cloudy,25,1,0,0
23-06-2024,Sunday,6,R5,Metro,76,3040,Sunny,32,1,0,0
24-06-2024,Monday,6,R5,Train,112,3360,Sunny,34,0,0,0
24-06-2024,Monday,6,R3,Train,116,3480,Rainy,19,0,0,0
24-06-2024,Monday,6,R5,Bus,144,2880,Rainy,15,0,0,0
24-06-2024,Monday,6,R5,Bus,150,3000,Sunny,22,0,0,0
24-06-2024,Monday,6,R3,Metro,128,5120,Rainy,32,0,0,0
24-06-2024,Monday,6,R4,Bus,195,3900,Sunny,31,0,0,0
24-06-2024,Monday,6,R5,Train,145,4350,Cloudy,30,0,1,0
24-06-2024,Monday,6,R2,Metro,114,4560,Cloudy,20,0,0,1
24-06-2024,Monday,6,R1,Metro,157,6280,Cloudy,26,0,0,1
24-06-2024,Monday,6,R2,Train,334,10020,Rainy,39,0,0,1
24-06-2024,Monday,6,R2,Bus,295,5900,Sunny,22,0,0,1
24-06-2024,Monday,6,R1,Train,67,2010,Rainy,35,0,0,0
24-06-2024,Monday,6,R1,Metro,177,7080,Cloudy,16,0,0,0
24-06-2024,Monday,6,R4,Bus,134,2680,Sunny,23,0,0,0
24-06-2024,Monday,6,R4,Metro,248,9920,Rainy,38,0,1,0
24-06-2024,Monday,6,R5,Bus,72,1440,Cloudy,35,0,0,0
24-06-2024,Monday,6,R1,Bus,180,3600,Rainy,26,0,0,0
24-06-2024,Monday,6,R5,Bus,183,3660,Cloudy,28,0,1,1
24-06-2024,Monday,6,R2,Bus,324,6480,Sunny,18,0,0,1
24-06-2024,Monday,6,R3,Bus,194,3880,Rainy,38,0,0,1
24-06-2024,Monday,6,R4,Metro,424,16960,Sunny,28,0,0,1
24-06-2024,Monday,6,R3,Metro,274,10960,Cloudy,29,0,0,0
24-06-2024,Monday,6,R1,Train,128,3840,Rainy,15,0,0,0
24-06-2024,Monday,6,R5,Train,151,4530,Rainy,15,0,0,0
25-06-2024,Tuesday,6,R1,Train,122,3660,Rainy,39,0,0,0
25-06-2024,Tuesday,6,R5,Train,157,4710,Cloudy,18,0,0,0
25-06-2024,Tuesday,6,R4,Train,299,8970,Cloudy,39,0,0,0
25-06-2024,Tuesday,6,R1,Train,142,4260,Sunny,17,0,0,0
25-06-2024,Tuesday,6,R4,Bus,294,5880,Sunny,18,0,0,0
25-06-2024,Tuesday,6,R2,Metro,207,8280,Sunny,39,0,0,0
25-06-2024,Tuesday,6,R4,Bus,120,2400,Rainy,39,0,0,0
25-06-2024,Tuesday,6,R4,Bus,84,1680,Rainy,32,0,0,1
25-06-2024,Tuesday,6,R5,Train,127,3810,Rainy,30,0,0,1
25-06-2024,Tuesday,6,R4,Metro,246,9840,Rainy,17,0,0,1
25-06-2024,Tuesday,6,R5,Bus,283,5660,Sunny,23,0,0,1
25-06-2024,Tuesday,6,R5,Metro,51,2040,Sunny,32,0,0,0
25-06-2024,Tuesday,6,R3,Train,202,6060,Rainy,23,0,0,0
25-06-2024,Tuesday,6,R4,Train,104,3120,Rainy,37,0,0,0
25-06-2024,Tuesday,6,R2,Metro,238,9520,Cloudy,23,0,0,0
25-06-2024,Tuesday,6,R3,Bus,111,2220,Rainy,38,0,0,0
25-06-2024,Tuesday,6,R1,Train,270,8100,Sunny,25,0,0,0
25-06-2024,Tuesday,6,R4,Metro,240,9600,Cloudy,35,0,0,1
25-06-2024,Tuesday,6,R5,Metro,81,3240,Cloudy,25,0,0,1
25-06-2024,Tuesday,6,R3,Train,146,4380,Rainy,28,0,0,1
25-06-2024,Tuesday,6,R2,Train,88,2640,Cloudy,20,0,0,1
25-06-2024,Tuesday,6,R5,Metro,115,4600,Cloudy,18,0,0,0
25-06-2024,Tuesday,6,R5,Train,256,7680,Sunny,18,0,0,0
25-06-2024,Tuesday,6,R1,Bus,262,5240,Sunny,22,0,0,0
26-06-2024,Wednesday,6,R5,Metro,175,7000,Rainy,21,0,0,0
26-06-2024,Wednesday,6,R3,Train,218,6540,Cloudy,33,0,0,0
26-06-2024,Wednesday,6,R3,Metro,251,10040,Sunny,16,0,0,0
26-06-2024,Wednesday,6,R2,Metro,75,3000,Sunny,37,0,0,0
26-06-2024,Wednesday,6,R2,Train,99,2970,Sunny,32,0,0,0
26-06-2024,Wednesday,6,R4,Bus,293,5860,Cloudy,26,0,0,0
26-06-2024,Wednesday,6,R3,Metro,78,3120,Cloudy,28,0,0,0
26-06-2024,Wednesday,6,R4,Bus,333,6660,Sunny,29,0,0,1
26-06-2024,Wednesday,6,R4,Metro,319,12760,Sunny,26,0,0,1
26-06-2024,Wednesday,6,R3,Bus,130,2600,Sunny,25,0,0,1
26-06-2024,Wednesday,6,R2,Train,364,10920,Cloudy,38,0,0,1
26-06-2024,Wednesday,6,R1,Train,46,1380,Rainy,28,0,0,0
26-06-2024,Wednesday,6,R5,Bus,220,4400,Cloudy,22,0,0,0
26-06-2024,Wednesday,6,R2,Train,177,5310,Rainy,20,0,0,0
26-06-2024,Wednesday,6,R3,Metro,61,2440,Rainy,27,0,0,0
26-06-2024,Wednesday,6,R1,Bus,178,3560,Sunny,34,0,0,0
26-06-2024,Wednesday,6,R1,Bus,158,3160,Sunny,28,0,0,0
26-06-2024,Wednesday,6,R3,Bus,408,8160,Cloudy,21,0,0,1
